year,state,state_po,county_name,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Winner
2012,NORTH DAKOTA,ND,EMMONS,3544,50.5,37304,25134,14.4751693,Republican
2012,NORTH DAKOTA,ND,RICHLAND,16295,39.9,51272,26992,10.99110156,Republican
2012,NORTH DAKOTA,ND,ADAMS,2325,50.2,42830,26655,10.15053763,Republican
2012,NORTH DAKOTA,ND,EDDY,2393,48.4,40000,23125,17.21688257,Republican
2012,NORTH DAKOTA,ND,MERCER,8400,46.8,63244,31331,7.142857143,Republican
2012,NORTH DAKOTA,ND,RANSOM,5498,44.5,47866,24424,10.16733358,Democrat
2012,NORTH DAKOTA,ND,SIOUX,4193,26.2,30799,14265,43.52492249,Democrat
2012,NORTH DAKOTA,ND,GOLDEN VALLEY,1646,43,35742,25458,12.27217497,Republican
2012,NORTH DAKOTA,ND,TOWNER,2264,48.8,53594,30153,6.051236749,Republican
2012,NORTH DAKOTA,ND,DIVIDE,2095,51.7,51208,33879,9.260143198,Republican
2012,NORTH DAKOTA,ND,SARGENT,3876,45.8,51175,27187,8.230134159,Democrat
2012,OHIO,OH,MEIGS,23664,41.5,34704,18425,21.27281947,Republican
2012,OHIO,OH,CHAMPAIGN,39982,39.7,50214,23699,14.47651443,Republican
2012,OHIO,OH,GREENE,161936,37,57992,29755,12.62844581,Republican
2012,OHIO,OH,LAWRENCE,62441,40,40244,21012,15.85977162,Republican
2012,OHIO,OH,MORGAN,15042,43.2,37152,20117,17.78353942,Republican
2012,OHIO,OH,WYANDOT,22626,41.4,46129,22682,9.170865376,Republican
2012,OHIO,OH,ERIE,76952,43.3,46906,25867,12.62085456,Democrat
2012,OHIO,OH,LOGAN,45816,39.6,47345,22993,15.42474245,Republican
2012,OHIO,OH,SUMMIT,541788,40.2,49227,27563,14.60645123,Democrat
2012,OHIO,OH,SHELBY,49359,38.3,51159,22919,11.52576025,Republican
2012,OHIO,OH,WILLIAMS,37779,40.6,43176,21342,13.30633421,Republican
2012,OHIO,OH,COLUMBIANA,107598,42.3,41870,21308,15.43801929,Republican
2012,OHIO,OH,FULTON,42635,39.6,53039,23994,10.22633986,Republican
2012,OHIO,OH,GALLIA,30877,39.8,39399,21290,18.47005862,Republican
2012,OHIO,OH,MAHONING,238352,42.9,41112,23941,16.93000269,Democrat
2012,OHIO,OH,SCIOTO,79122,38.7,34783,18902,21.94838351,Republican
2012,OHIO,OH,MORROW,34895,39.6,51534,22367,13.5148302,Republican
2012,OHIO,OH,PREBLE,42240,41,48899,23509,10.53267045,Republican
2012,OHIO,OH,ALLEN,106079,38.1,43194,22187,18.0299588,Republican
2012,OHIO,OH,CRAWFORD,43623,42.2,41877,21107,14.39607546,Republican
2012,OHIO,OH,GUERNSEY,40056,40.8,39293,20122,18.19452766,Republican
2012,OHIO,OH,MERCER,40866,39.4,52234,23371,8.028679098,Republican
2012,OHIO,OH,CLARK,138278,40.6,43684,22616,17.2854684,Republican
2012,OHIO,OH,LORAIN,301108,40.1,51756,25629,13.72065837,Democrat
2012,OHIO,OH,MONTGOMERY,535626,39.2,43895,24909,16.17807948,Democrat
2012,OHIO,OH,WARREN,213146,37.5,72055,32681,6.237977724,Republican
2012,OHIO,OH,ASHTABULA,101262,41.1,41075,20135,17.35991784,Democrat
2012,OKLAHOMA,OK,KAY,46288,39.3,41026,21818,17.26581403,Republican
2012,OKLAHOMA,OK,CRAIG,14922,42,40496,20151,15.92950007,Republican
2012,OKLAHOMA,OK,CANADIAN,116299,35.7,63884,27583,7.282091849,Republican
2012,ALABAMA,AL,MONROE,22993,40,30996,16943,25.72956987,Republican
2012,ALABAMA,AL,LAWRENCE,34148,41,39526,20315,16.00972238,Republican
2012,ALABAMA,AL,LEE,140938,29.6,43189,23162,20.26706779,Republican
2012,ALABAMA,AL,MARION,30641,43.2,31970,18610,20.26696257,Republican
2012,ALABAMA,AL,PICKENS,19646,41.4,28762,17024,26.99786216,Republican
2012,ALABAMA,AL,SUMTER,13669,37.1,22655,13951,36.98880679,Democrat
2012,ALABAMA,AL,JEFFERSON,658464,37,45415,26760,16.69567357,Democrat
2012,OKLAHOMA,OK,BLAINE,10651,40.4,43356,20250,11.89559666,Republican
2012,OKLAHOMA,OK,COAL,5906,40.5,33512,19394,20.69082289,Republican
2012,OKLAHOMA,OK,GRANT,4536,45.1,43405,24740,8.708112875,Republican
2012,OKLAHOMA,OK,KINGFISHER,14965,38.3,53466,24792,9.502171734,Republican
2012,OKLAHOMA,OK,MCCLAIN,34471,38.2,54554,25128,12.4249369,Republican
2012,OKLAHOMA,OK,MARSHALL,15774,42.7,36727,19291,15.70305566,Republican
2012,OKLAHOMA,OK,NOBLE,11540,40.1,43980,21777,12.91161179,Republican
2012,OKLAHOMA,OK,NOWATA,10627,41.5,38990,19303,17.06031806,Republican
2012,OKLAHOMA,OK,ROGERS,87031,38.5,58761,26947,9.185232848,Republican
2012,OKLAHOMA,OK,SEQUOYAH,41945,38.9,36191,18641,20.65323638,Republican
2012,OKLAHOMA,OK,ALFALFA,5631,46,41943,23271,9.749600426,Republican
2012,OKLAHOMA,OK,WOODS,8741,35.6,50690,23615,14.34618465,Republican
2012,OKLAHOMA,OK,CLEVELAND,256550,32.7,54883,27147,12.29273046,Republican
2012,OKLAHOMA,OK,OKFUSKEE,12203,40.3,34258,15376,24.5103663,Republican
2012,OKLAHOMA,OK,ATOKA,14133,39.3,36755,17412,19.54291375,Republican
2012,OREGON,OR,UNION,25670,40.1,41784,22346,16.82119205,Republican
2012,OREGON,OR,MARION,315391,35.1,46654,22182,17.50937725,Republican
2012,OREGON,OR,DOUGLAS,107391,46.1,40096,21459,17.5778231,Republican
2012,OREGON,OR,JEFFERSON,21746,40.1,43330,20795,18.46316564,Republican
2012,OREGON,OR,POLK,75448,37.4,52365,24663,14.29858976,Republican
2012,OREGON,OR,DESCHUTES,158884,40.4,51468,27854,12.98620377,Republican
2012,OREGON,OR,LINN,116871,39,47129,21911,16.46002858,Republican
2012,OREGON,OR,YAMHILL,99119,37.1,53950,23644,13.18415238,Republican
2012,OREGON,OR,BAKER,16092,48.1,40348,22938,19.00944569,Republican
2012,OREGON,OR,KLAMATH,66350,41.6,41066,21621,18.3014318,Republican
2012,OREGON,OR,LINCOLN,45992,49.6,41996,25177,15.78970256,Democrat
2012,OREGON,OR,BENTON,85501,32.1,48635,27210,20.37169156,Democrat
2012,OREGON,OR,CROOK,21102,45.7,40263,20695,17.20689982,Republican
2012,OREGON,OR,SHERMAN,1865,46.7,44583,24263,22.14477212,Republican
2012,OREGON,OR,HARNEY,7359,46.1,39674,21624,18.7389591,Republican
2012,OREGON,OR,MALHEUR,31057,36.2,37191,16690,22.51666291,Republican
2012,OREGON,OR,WALLOWA,6938,50.8,40204,22524,14.35572211,Republican
2012,OREGON,OR,WHEELER,1287,56,36357,25140,11.73271173,Republican
2012,OREGON,OR,MORROW,11146,36.6,48457,21004,15.48537592,Republican
2012,OREGON,OR,COOS,62937,47.2,37853,21992,16.93916138,Republican
2012,OREGON,OR,CURRY,22344,53.2,38401,23516,13.64124597,Republican
2012,OREGON,OR,GILLIAM,1904,50.2,45833,26315,12.5,Republican
2012,OREGON,OR,HOOD RIVER,22207,37.8,56355,25167,10.06439411,Democrat
2012,OREGON,OR,LAKE,7886,48,40049,22984,16.28201877,Republican
2012,OREGON,OR,MULTNOMAH,737110,35.9,51582,29984,16.7456689,Democrat
2012,PENNSYLVANIA,PA,PIKE,57437,43.8,58474,27456,9.991817121,Republican
2012,OKLAHOMA,OK,CIMARRON,2451,44.3,37261,20665,21.41982864,Republican
2012,PENNSYLVANIA,PA,SNYDER,39620,39.2,47059,23155,10.71428571,Republican
2012,PENNSYLVANIA,PA,SUSQUEHANNA,43171,45.1,46815,23672,12.04280651,Republican
2012,PENNSYLVANIA,PA,CRAWFORD,88492,41.7,41664,21452,16.02291733,Republican
2012,PENNSYLVANIA,PA,ERIE,280181,38.5,45249,23974,15.35864316,Democrat
2012,PENNSYLVANIA,PA,FULTON,14829,42,47470,22706,11.77422618,Republican
2012,PENNSYLVANIA,PA,JUNIATA,24664,41.1,44991,20936,11.36474213,Republican
2012,PENNSYLVANIA,PA,SCHUYLKILL,147935,43.2,45441,22752,11.72204009,Republican
2012,PENNSYLVANIA,PA,WYOMING,28221,42,48626,23777,11.89894051,Republican
2012,PENNSYLVANIA,PA,ADAMS,101352,41.3,58465,26986,8.119228037,Republican
2012,PENNSYLVANIA,PA,ARMSTRONG,68942,44.6,44478,23315,11.69388762,Republican
2012,PENNSYLVANIA,PA,CLINTON,39261,38.7,40682,21179,15.76628206,Republican
2012,PENNSYLVANIA,PA,CARBON,65101,44,49951,25054,10.18724751,Republican
2012,PENNSYLVANIA,PA,CENTRE,153758,28.9,49706,25237,17.72265508,Democrat
2012,PENNSYLVANIA,PA,NORTHUMBERLAND,94441,43.2,40963,22015,13.28554336,Republican
2012,PENNSYLVANIA,PA,NORTHAMPTON,297519,40.9,59551,29229,9.254198891,Democrat
2012,PENNSYLVANIA,PA,VENANGO,54865,44.4,41814,21587,15.92636471,Republican
2012,PENNSYLVANIA,PA,BEAVER,170614,44.2,48311,25506,12.12151406,Republican
2012,OKLAHOMA,OK,LATIMER,11099,39.9,40585,21300,14.271556,Republican
2012,OKLAHOMA,OK,TEXAS,20620,31,47983,21847,12.85160039,Republican
2012,OKLAHOMA,OK,PUSHMATAHA,11449,44.4,28587,17048,28.14219582,Republican
2012,OKLAHOMA,OK,JOHNSTON,10938,39.4,36209,19660,21.51215944,Republican
2012,OKLAHOMA,OK,BEAVER,5587,40.9,50466,23795,10.13066046,Republican
2012,OKLAHOMA,OK,HUGHES,13762,39.9,34656,18442,18.72547595,Republican
2012,OKLAHOMA,OK,COMANCHE,123101,31.5,46320,22428,15.12416633,Republican
2012,OKLAHOMA,OK,ADAIR,22470,36.8,31287,14855,24.49488206,Republican
2012,OKLAHOMA,OK,STEPHENS,44848,40.1,44918,22913,12.90135569,Republican
2012,OKLAHOMA,OK,CARTER,47603,38.3,41039,20710,15.67758335,Republican
2012,OKLAHOMA,OK,GREER,6185,42.1,40827,16863,8.504446241,Republican
2012,OKLAHOMA,OK,MCINTOSH,20266,46.7,32669,17729,22.00730287,Republican
2012,OKLAHOMA,OK,MURRAY,13460,41.4,43781,22319,15.60921248,Republican
2012,OKLAHOMA,OK,OTTAWA,31940,38.7,36280,18191,20.46336882,Republican
2012,OKLAHOMA,OK,WAGONER,73067,38,56821,24889,11.27184639,Republican
2012,OKLAHOMA,OK,CADDO,29403,38.1,38155,17550,19.25993946,Republican
2012,OKLAHOMA,OK,MUSKOGEE,70635,38,37748,19525,21.33361648,Republican
2012,OKLAHOMA,OK,BRYAN,42494,36.8,37883,19887,18.42377747,Republican
2012,OREGON,OR,JACKSON,203613,42,43664,24449,16.37714684,Republican
2012,OREGON,OR,GRANT,7366,50,34337,23418,15.53081727,Republican
2012,OREGON,OR,CLACKAMAS,377206,40.6,63951,32249,9.614110062,Democrat
2012,OREGON,OR,TILLAMOOK,25254,47.9,41869,22625,16.61914944,Democrat
2012,OREGON,OR,JOSEPHINE,82636,47.1,36699,21028,19.72626942,Republican
2012,OREGON,OR,UMATILLA,75846,35.7,48452,21206,14.69952272,Republican
2012,OREGON,OR,COLUMBIA,49317,41.5,55358,26123,13.78226575,Democrat
2012,OREGON,OR,WASCO,25113,41.8,43601,22785,18.85079441,Republican
2012,OREGON,OR,LANE,351794,38.8,42628,24127,18.39286628,Democrat
2012,OREGON,OR,WASHINGTON,531818,35.4,64375,31476,10.80557634,Democrat
2012,OREGON,OR,CLATSOP,37068,43.5,44330,25257,15.44458832,Democrat
2012,PENNSYLVANIA,PA,CAMERON,5058,47.9,41409,22760,12.39620403,Republican
2012,PENNSYLVANIA,PA,BUCKS,625485,41.9,76859,37171,5.201563587,Democrat
2012,PENNSYLVANIA,PA,LEHIGH,350165,39.3,54645,27961,12.53323433,Democrat
2012,PENNSYLVANIA,PA,CLARION,39991,39.6,43059,21777,16.43369758,Republican
2012,PENNSYLVANIA,PA,GREENE,38614,41.3,42837,21069,13.23613197,Republican
2012,PENNSYLVANIA,PA,LUZERNE,320555,42.7,43486,24446,14.54695762,Democrat
2012,PENNSYLVANIA,PA,COLUMBIA,66984,39.7,44680,23301,14.18846292,Republican
2012,PENNSYLVANIA,PA,JEFFERSON,45051,43,40719,21516,14.24163726,Republican
2012,PENNSYLVANIA,PA,PERRY,45791,41,56205,25340,9.90150903,Republican
2012,PENNSYLVANIA,PA,SULLIVAN,6453,49.7,38981,22633,13.60607469,Republican
2012,RHODE ISLAND,RI,KENT,166066,42.6,61884,32836,8.799513446,Democrat
2012,RHODE ISLAND,RI,WASHINGTON,126692,41.9,72391,36709,7.920784264,Democrat
2012,SOUTH CAROLINA,SC,NEWBERRY,37432,39.9,42005,21900,16.24278692,Republican
2012,SOUTH CAROLINA,SC,CLARENDON,34746,41.9,33267,17147,21.78092442,Democrat
2012,SOUTH CAROLINA,SC,SUMTER,107279,35.6,40726,20005,17.65303554,Democrat
2012,SOUTH CAROLINA,SC,BARNWELL,22523,38.9,35748,18109,28.33103938,Democrat
2012,SOUTH CAROLINA,SC,DARLINGTON,68500,39.3,37490,20041,21.90948905,Democrat
2012,SOUTH CAROLINA,SC,YORK,226576,37.2,52571,26350,12.92899513,Republican
2012,SOUTH CAROLINA,SC,CHEROKEE,55351,38.2,33512,18030,22.42958573,Republican
2012,SOUTH CAROLINA,SC,JASPER,24792,35.5,36504,17366,21.42626654,Democrat
2012,SOUTH CAROLINA,SC,LEE,19160,38.4,27755,14675,25.04697286,Democrat
2012,SOUTH CAROLINA,SC,ABBEVILLE,25387,42.4,35067,17876,20.09296096,Republican
2012,VIRGINIA,VA,ALBEMARLE,99484,38.2,67797,37837,8.364159061,Democrat
2012,VIRGINIA,VA,BEDFORD,68750,44,56906,28360,8.752,Republican
2012,VIRGINIA,VA,WISE,41361,39.5,35120,18693,22.42208844,Republican
2012,VIRGINIA,VA,ALLEGHANY,16297,46.1,46133,23680,10.25342088,Republican
2012,ALABAMA,AL,CHOCTAW,13838,44,35123,19354,19.93062581,Republican
2012,ALABAMA,AL,FRANKLIN,31664,38.3,37235,19282,19.54269833,Republican
2012,ALABAMA,AL,MARENGO,20909,41.1,34515,20208,22.41618442,Democrat
2012,ALABAMA,AL,RUSSELL,53938,35.6,33591,18792,21.91219548,Democrat
2012,ALABAMA,AL,CHEROKEE,25917,44.3,36241,22472,19.12258363,Republican
2012,ALABAMA,AL,COVINGTON,37803,42.5,35321,20153,20.58037722,Republican
2012,ALABAMA,AL,CRENSHAW,13971,40.3,37309,21480,18.20914752,Republican
2012,ALABAMA,AL,DALLAS,43572,37.3,26178,16907,36.10805104,Democrat
2012,ALABAMA,AL,LAUDERDALE,92528,40.4,40701,22833,17.56008992,Republican
2012,ALABAMA,AL,LOWNDES,11304,40.7,28023,17895,23.38110403,Democrat
2012,ALABAMA,AL,MACON,21214,36.6,27957,16402,25.12963138,Democrat
2012,ALABAMA,AL,LIMESTONE,83313,38.7,48197,24872,12.67749331,Republican
2012,ALABAMA,AL,SHELBY,195237,36.9,69379,34081,7.602042646,Republican
2012,ALABAMA,AL,WINSTON,24432,43.1,32830,19099,23.69024231,Republican
2012,ALABAMA,AL,CULLMAN,80403,40.1,39244,20653,18.31150579,Republican
2012,ALABAMA,AL,ELMORE,79330,37.7,55514,24007,12.02445481,Republican
2012,ALABAMA,AL,JACKSON,53279,41.4,37059,20101,16.01569099,Republican
2012,ALABAMA,AL,TALLADEGA,82194,39.4,35209,18744,21.93590773,Republican
2012,ALABAMA,AL,WASHINGTON,17407,39.5,42256,20797,16.86103292,Republican
2012,ALABAMA,AL,CLAY,13828,41.7,34556,18136,19.38096616,Republican
2012,ALABAMA,AL,MORGAN,119330,38.7,45852,23809,14.86047096,Republican
2012,ALABAMA,AL,CHILTON,43611,37.6,40834,21132,18.38985577,Republican
2012,ALABAMA,AL,COLBERT,54451,41.7,40158,22186,16.04194597,Republican
2012,MINNESOTA,MN,SHERBURNE,88558,34.3,72041,27593,7.799408297,Republican
2012,MINNESOTA,MN,WADENA,13808,43.4,35767,20164,18.08371958,Republican
2012,MINNESOTA,MN,BENTON,38560,34.1,51365,24330,14.33350622,Republican
2012,MINNESOTA,MN,CARVER,91355,36.3,83275,37119,5.12177768,Republican
2012,MINNESOTA,MN,FREEBORN,31188,44.4,43962,25645,11.60061562,Democrat
2012,MINNESOTA,MN,ITASCA,45052,45.2,46180,24170,12.2480689,Democrat
2012,MINNESOTA,MN,MCLEOD,36527,39.1,55275,27644,7.591644537,Republican
2012,MINNESOTA,MN,POPE,10978,45.8,51148,28488,8.489706686,Republican
2012,MINNESOTA,MN,RAMSEY,510885,34.6,53152,29484,16.32461317,Democrat
2012,MINNESOTA,MN,STEVENS,9712,34.3,52819,27442,13.23105437,Republican
2012,MINNESOTA,MN,SWIFT,9764,44.4,45984,24442,9.535026628,Democrat
2012,MINNESOTA,MN,WINONA,51481,33.1,46900,23055,14.63841029,Democrat
2012,MINNESOTA,MN,COTTONWOOD,11665,43.6,43225,23186,12.39605658,Republican
2012,MINNESOTA,MN,SCOTT,130689,34.9,84571,35061,5.166463895,Republican
2012,MINNESOTA,MN,DODGE,20071,37,66959,28270,7.244282796,Republican
2012,MINNESOTA,MN,WABASHA,21636,43,53537,27980,7.681641708,Republican
2012,MINNESOTA,MN,PIPESTONE,9536,42.6,44817,23347,9.899328859,Republican
2012,MINNESOTA,MN,CROW WING,62521,42.7,46822,26285,13.20836199,Republican
2012,MINNESOTA,MN,NORMAN,6796,45.1,45000,24308,11.02118893,Democrat
2012,MINNESOTA,MN,WRIGHT,124737,34.6,70930,29772,6.034296159,Republican
2012,MINNESOTA,MN,NICOLLET,32689,33.3,59490,26343,10.20526783,Democrat
2012,MINNESOTA,MN,GRANT,6016,46.4,47333,26175,9.674202128,Republican
2012,MINNESOTA,MN,KITTSON,4547,47.8,49301,26184,8.90697163,Democrat
2012,MINNESOTA,MN,MAHNOMEN,5442,37.2,39442,19093,26.80999632,Democrat
2012,MINNESOTA,MN,CHISAGO,53526,38.6,66592,27897,7.377722976,Republican
2012,MINNESOTA,MN,YELLOW MEDICINE,10357,42.7,52134,24581,11.36429468,Republican
2012,MINNESOTA,MN,BELTRAMI,44652,33.5,44038,21736,19.83113858,Democrat
2012,MINNESOTA,MN,BLUE EARTH,63991,29.9,49306,24785,18.37133347,Democrat
2012,MINNESOTA,MN,LAC QUI PARLE,7240,49.1,50203,26944,6.878453039,Democrat
2012,MINNESOTA,MN,LAKE OF THE WOODS,4039,48.5,41979,24456,17.57860857,Republican
2012,MINNESOTA,MN,WASECA,19089,39.3,53433,25291,8.282256797,Republican
2012,MINNESOTA,MN,STEARNS,150307,33.4,53861,25702,11.99544931,Republican
2012,MINNESOTA,MN,LINCOLN,5876,46.5,47778,25533,7.215793057,Republican
2012,MINNESOTA,MN,LYON,25714,34.4,47256,24427,13.40126001,Republican
2012,MINNESOTA,MN,MILLE LACS,26004,39.5,46363,22146,13.69020151,Republican
2012,PENNSYLVANIA,PA,LACKAWANNA,214353,42.1,45483,25504,13.21138496,Democrat
2012,PENNSYLVANIA,PA,MCKEAN,43451,41.8,41351,22471,14.56122989,Republican
2012,PENNSYLVANIA,PA,FAYETTE,136914,43.3,38108,20663,18.11794265,Republican
2012,PENNSYLVANIA,PA,MONTGOMERY,799886,40.6,78984,41330,5.942096749,Democrat
2012,PENNSYLVANIA,PA,CLEARFIELD,81668,42.8,40768,20693,13.45814762,Republican
2012,PENNSYLVANIA,PA,LEBANON,133578,40.8,54259,26598,9.961221159,Republican
2012,PENNSYLVANIA,PA,LYCOMING,116447,41.2,44557,22808,13.55638187,Republican
2012,PENNSYLVANIA,PA,MONTOUR,18243,43.7,49845,28786,9.53790495,Republican
2012,PENNSYLVANIA,PA,WARREN,41613,45.1,43108,23874,11.75594165,Republican
2012,PENNSYLVANIA,PA,BUTLER,183946,41.3,58226,30196,8.679721223,Republican
2012,PENNSYLVANIA,PA,ELK,31981,45.1,44741,23497,10.49373065,Republican
2012,PENNSYLVANIA,PA,LANCASTER,519913,38,56172,26283,10.02494648,Republican
2012,PENNSYLVANIA,PA,MERCER,116474,42.8,43589,22395,12.43796899,Republican
2012,PENNSYLVANIA,PA,POTTER,17466,44.8,40970,22375,14.09595786,Republican
2012,PENNSYLVANIA,PA,TIOGA,42081,42.3,42607,22023,14.99251444,Republican
2012,RHODE ISLAND,RI,NEWPORT,82503,43.5,69826,38559,8.005769487,Democrat
2012,RHODE ISLAND,RI,PROVIDENCE,627414,37,49213,26175,15.72295167,Democrat
2012,RHODE ISLAND,RI,BRISTOL,49796,43,71086,37606,7.151176801,Democrat
2012,SOUTH CAROLINA,SC,AIKEN,160169,40.1,44399,24677,18.59473431,Republican
2012,SOUTH CAROLINA,SC,ALLENDALE,10399,38.3,25966,14361,32.20501971,Democrat
2012,SOUTH CAROLINA,SC,EDGEFIELD,26763,40.6,44208,20567,17.78201248,Republican
2012,SOUTH CAROLINA,SC,CHESTER,33028,40.3,32718,17927,23.65871382,Democrat
2012,SOUTH CAROLINA,SC,COLLETON,38665,41,31289,18221,21.38885297,Democrat
2012,SOUTH CAROLINA,SC,MARION,33038,39.1,30562,16783,24.95005751,Democrat
2012,SOUTH CAROLINA,SC,LEXINGTON,262424,37.7,53644,26774,12.25916837,Republican
2012,SOUTH CAROLINA,SC,OCONEE,74038,43.2,41854,24282,18.96053378,Republican
2012,SOUTH CAROLINA,SC,BERKELEY,179773,34.6,51476,23661,13.96872723,Republican
2012,SOUTH CAROLINA,SC,CHARLESTON,352548,35.8,50289,29858,17.12844776,Democrat
2012,SOUTH CAROLINA,SC,GEORGETOWN,60285,45.6,42472,24513,19.91374305,Republican
2012,SOUTH CAROLINA,SC,MARLBORO,28750,39.1,28612,14466,25.73217391,Democrat
2012,SOUTH CAROLINA,SC,ANDERSON,187228,40,42659,22218,15.96823125,Republican
2012,SOUTH CAROLINA,SC,CHESTERFIELD,46462,39.2,31279,17464,24.08204554,Republican
2012,SOUTH CAROLINA,SC,GREENWOOD,69531,38.3,37911,21026,20.00402698,Republican
2012,SOUTH CAROLINA,SC,HORRY,270943,41.4,42183,24144,17.74948975,Republican
2012,SOUTH CAROLINA,SC,KERSHAW,61583,40.8,44068,22351,16.01415975,Republican
2012,SOUTH CAROLINA,SC,ORANGEBURG,92229,37.9,33661,18289,23.50453762,Democrat
2012,SOUTH CAROLINA,SC,SPARTANBURG,284540,38,43421,22019,16.57728263,Republican
2012,VIRGINIA,VA,FLUVANNA,25749,41.1,71181,30337,6.338110218,Republican
2012,VIRGINIA,VA,AMELIA,12674,41.6,50596,24548,10.03629478,Republican
2012,VIRGINIA,VA,ACCOMACK,33454,44.5,40780,22909,19.96173851,Republican
2012,VIRGINIA,VA,CRAIG,5186,45,47691,21826,8.233706132,Republican
2012,VIRGINIA,VA,FLOYD,15268,44.2,44038,21855,12.70631386,Republican
2012,VIRGINIA,VA,GILES,17149,43,45231,23766,13.97166016,Republican
2012,VIRGINIA,VA,GRAYSON,15535,47,31931,21639,18.54522047,Republican
2012,VIRGINIA,VA,NOTTOWAY,15875,43,38209,20188,15.82362205,Republican
2012,VIRGINIA,VA,RAPPAHANNOCK,7440,48,57837,35084,10.51075269,Republican
2012,VIRGINIA,VA,CHARLES CITY,7226,47.1,48208,25062,11.40326598,Democrat
2012,VIRGINIA,VA,CULPEPER,46894,37.9,65567,27255,8.069262592,Republican
2012,VIRGINIA,VA,DINWIDDIE,27926,40.8,51582,23257,12.61548378,Republican
2012,VIRGINIA,VA,GREENE,18453,39.5,58804,27749,8.058310302,Republican
2012,VIRGINIA,VA,HANOVER,99964,41.2,76719,34190,4.927773999,Republican
2012,VIRGINIA,VA,LUNENBURG,12838,43.8,34455,17457,19.76164512,Republican
2012,VIRGINIA,VA,ORANGE,33625,42.7,59501,27456,10.86394052,Republican
2012,VIRGINIA,VA,NORTHUMBERLAND,12389,53.5,51911,27980,9.233997901,Republican
2012,VIRGINIA,VA,WARREN,37567,39.8,61693,29554,9.588202412,Republican
2012,VIRGINIA,VA,ARLINGTON,209077,33.7,102459,61312,7.143301272,Democrat
2012,VIRGINIA,VA,FREDERICK,78397,39.2,67694,29935,7.212010664,Republican
2012,VIRGINIA,VA,YORK,65503,39.6,82454,36020,5.273040929,Republican
2012,VIRGINIA,VA,NELSON,15000,47.7,48888,25493,11.29333333,Democrat
2012,VIRGINIA,VA,PITTSYLVANIA,63318,44.3,42229,21716,14.92308664,Republican
2012,VIRGINIA,VA,FAIRFAX,1083770,37.5,109383,50532,5.519805863,Democrat
2012,WASHINGTON,WA,KITTITAS,40954,32.4,41739,22542,20.56209406,Republican
2012,WASHINGTON,WA,BENTON,175424,35.7,60300,28171,12.77704305,Republican
2012,WASHINGTON,WA,FERRY,7584,47,35742,19320,20.17405063,Republican
2012,WASHINGTON,WA,DOUGLAS,38369,36.8,52285,22870,16.377805,Republican
2012,WASHINGTON,WA,PIERCE,798528,35.7,59105,28187,11.6162489,Democrat
2012,WASHINGTON,WA,FRANKLIN,78680,28.4,51770,19073,21.01677682,Republican
2012,WASHINGTON,WA,WHATCOM,201404,36.5,51639,26504,15.36513674,Democrat
2012,WEST VIRGINIA,WV,HAMPSHIRE,23791,42.7,28573,17322,17.78403598,Republican
2012,WEST VIRGINIA,WV,DODDRIDGE,8147,41.9,31261,15491,20.3142261,Republican
2012,WEST VIRGINIA,WV,MARION,56460,41.3,40827,22295,17.03684024,Republican
2012,WEST VIRGINIA,WV,HANCOCK,30594,45.1,37465,24509,17.14388442,Republican
2012,WEST VIRGINIA,WV,NICHOLAS,26201,43.9,38780,22718,19.05270791,Republican
2012,WEST VIRGINIA,WV,TUCKER,7109,46.2,36445,19837,17.16134477,Republican
2012,WEST VIRGINIA,WV,ROANE,14884,43.3,27174,15493,24.44907283,Republican
2012,WEST VIRGINIA,WV,WOOD,86835,41.8,42734,23397,15.67916163,Republican
2012,WEST VIRGINIA,WV,MASON,27242,42.2,37877,20079,16.79759195,Republican
2012,WEST VIRGINIA,WV,PLEASANTS,7630,42.1,42300,20003,14.56094364,Republican
2012,WEST VIRGINIA,WV,JEFFERSON,53545,39.2,64314,29655,10.84695116,Republican
2012,WEST VIRGINIA,WV,PENDLETON,7666,47.6,34087,20958,14.84476911,Republican
2012,WEST VIRGINIA,WV,OHIO,44307,43.2,40652,24237,14.5936308,Republican
2012,WEST VIRGINIA,WV,CALHOUN,7613,45.4,29282,19020,22.25141206,Republican
2012,WEST VIRGINIA,WV,RALEIGH,78852,40.7,39325,21601,16.68188505,Republican
2012,WEST VIRGINIA,WV,BARBOUR,16472,41.4,36087,18340,16.6403594,Republican
2012,WEST VIRGINIA,WV,WAYNE,42273,41.7,36575,19643,18.95772715,Republican
2012,WISCONSIN,WI,WINNEBAGO,166984,37.8,51603,27103,10.81959948,Democrat
2012,WISCONSIN,WI,GREEN,36800,41.3,55380,26980,9.345108696,Democrat
2012,WISCONSIN,WI,SHAWANO,41820,43.2,45901,22827,11.15016738,Republican
2012,WISCONSIN,WI,LANGLADE,19951,46.1,42958,23064,12.98180542,Republican
2012,WISCONSIN,WI,VERNON,29827,41.6,44676,22183,15.01994837,Democrat
2012,WISCONSIN,WI,KEWAUNEE,20600,41.8,55611,25356,8.742718447,Republican
2012,WISCONSIN,WI,EAU CLAIRE,98952,33.2,47821,25437,14.91025952,Democrat
2012,WISCONSIN,WI,POLK,44094,42.8,49595,25691,10.42091895,Republican
2012,WISCONSIN,WI,WASHBURN,15893,47.6,40892,24239,12.67853772,Republican
2012,WISCONSIN,WI,WALWORTH,102310,37.9,54443,27005,12.38784088,Republican
